baseline,language,taskset,execution,platform,seq_rand,nrow,time
ProtoBufCPP,CPP,false,Total,Parallel,Sequential,5000000,23850
BsonCPP,CPP,false,CPU,Single,Sequential,5000000,888414
BsonCPP,CPP,true,CPU,Single,Sequential,5000000,875776
BsonCPP,CPP,false,CPU,Parallel,Sequential,5000000,46524
BsonCPP,CPP,false,Total,Single,Sequential,5000000,938578
BsonCPP,CPP,true,Total,Single,Sequential,5000000,892433
BsonCPP,CPP,false,Total,Parallel,Sequential,5000000,48256
FlatBufCPP,CPP,false,CPU,Single,Sequential,5000000,69800
FlatBufCPP,CPP,true,CPU,Single,Sequential,5000000,68997
FlatBufCPP,CPP,false,CPU,Parallel,Sequential,5000000,23258
FlatBufCPP,CPP,false,Total,Single,Sequential,5000000,99368
FlatBufCPP,CPP,true,Total,Single,Sequential,5000000,98981
FlatBufCPP,CPP,false,Total,Parallel,Sequential,5000000,23762
JsonRust,Rust,false,CPU,Single,Sequential,5000000,102711
JsonRust,Rust,true,CPU,Single,Sequential,5000000,102035
JsonRust,Rust,false,CPU,Parallel,Sequential,5000000,20488
JsonRust,Rust,false,Total,Single,Sequential,5000000,155074
JsonRust,Rust,true,Total,Single,Sequential,5000000,172290
JsonRust,Rust,false,Total,Parallel,Sequential,5000000,24465
BincodeRust,Rust,false,CPU,Single,Sequential,5000000,76383
BincodeRust,Rust,true,CPU,Single,Sequential,5000000,72427
BincodeRust,Rust,false,CPU,Parallel,Sequential,5000000,20110
BincodeRust,Rust,false,Total,Single,Sequential,5000000,107472
BincodeRust,Rust,true,Total,Single,Sequential,5000000,106511
BincodeRust,Rust,false,Total,Parallel,Sequential,5000000,20429
MessagePackRust,Rust,false,CPU,Single,Sequential,5000000,83172
MessagePackRust,Rust,true,CPU,Single,Sequential,5000000,78885
MessagePackRust,Rust,false,CPU,Parallel,Sequential,5000000,20476
MessagePackRust,Rust,false,Total,Single,Sequential,5000000,100800
MessagePackRust,Rust,true,Total,Single,Sequential,5000000,109361
MessagePackRust,Rust,false,Total,Parallel,Sequential,5000000,20176
BsonRust,Rust,false,CPU,Single,Sequential,5000000,290205
BsonRust,Rust,true,CPU,Single,Sequential,5000000,287066
BsonRust,Rust,false,CPU,Parallel,Sequential,5000000,21132
BsonRust,Rust,false,Total,Single,Sequential,5000000,320525
BsonRust,Rust,true,Total,Single,Sequential,5000000,340111
BsonRust,Rust,false,Total,Parallel,Sequential,5000000,23547
