language,platform,taskset,nrow,time
CPP,Parallel,false,5000000,80158
CPP,Single,true,4000000,36715
CPP,Single,false,4000000,36855
CPP,Parallel,false,4000000,76473
CPP,Single,true,3000000,28825
CPP,Single,false,3000000,28676
CPP,Parallel,false,3000000,75905
CPP,Single,true,2000000,20551
CPP,Single,false,2000000,20546
CPP,Parallel,false,2000000,72979
CPP,Single,true,1000000,12192
CPP,Single,false,1000000,12226
CPP,Parallel,false,1000000,71954
CPP,Single,true,10000000,86152
CPP,Single,false,10000000,86677
CPP,Parallel,false,10000000,88509
CPP,Single,true,9000000,109885
CPP,Single,false,9000000,79520
CPP,Parallel,false,9000000,82011
CPP,Single,true,8000000,97631
CPP,Single,false,8000000,70094
CPP,Parallel,false,8000000,82029
CPP,Single,true,7000000,84326
CPP,Single,false,7000000,61338
CPP,Parallel,false,7000000,82111
CPP,Single,true,6000000,72347
CPP,Single,false,6000000,52814
CPP,Parallel,false,6000000,79315
CPP,Single,true,5000000,61405
CPP,Single,false,5000000,45218
CPP,Parallel,false,5000000,79366
CPP,Single,true,4000000,49393
CPP,Single,false,4000000,36626
CPP,Parallel,false,4000000,77259
CPP,Single,true,3000000,28062
CPP,Single,false,3000000,27886
CPP,Parallel,false,3000000,74436
CPP,Single,true,2000000,19916
CPP,Single,false,2000000,19959
CPP,Parallel,false,2000000,72813
CPP,Single,true,1000000,11130
CPP,Single,false,1000000,11803
CPP,Parallel,false,1000000,70877
CPP,Single,true,10000000,87484
CPP,Single,false,10000000,86410
CPP,Parallel,false,10000000,82640
CPP,Single,true,9000000,77883
CPP,Single,false,9000000,77306
CPP,Parallel,false,9000000,82726
CPP,Single,true,8000000,69812
CPP,Single,false,8000000,68523
CPP,Parallel,false,8000000,79132
CPP,Single,true,7000000,61973
CPP,Single,false,7000000,60831
CPP,Parallel,false,7000000,80949
CPP,Single,true,6000000,52491
CPP,Single,false,6000000,52958
CPP,Parallel,false,6000000,79652
CPP,Single,true,5000000,45019
CPP,Single,false,5000000,44209
CPP,Parallel,false,5000000,77880
CPP,Single,true,4000000,36375
CPP,Single,false,4000000,36649
CPP,Parallel,false,4000000,74945
CPP,Single,true,3000000,28771
CPP,Single,false,3000000,28334
CPP,Parallel,false,3000000,74459
CPP,Single,true,2000000,20173
CPP,Single,false,2000000,20210
CPP,Parallel,false,2000000,73513
CPP,Single,true,1000000,12101
CPP,Single,false,1000000,11978
CPP,Parallel,false,1000000,72268
CPP,Single,true,10000000,85176
CPP,Single,false,10000000,85965
CPP,Parallel,false,10000000,81465
CPP,Single,true,9000000,108063
CPP,Single,false,9000000,77383
CPP,Parallel,false,9000000,81852
CPP,Single,true,8000000,70695
CPP,Single,false,8000000,68451
CPP,Parallel,false,8000000,79116
CPP,Single,true,7000000,61454
CPP,Single,false,7000000,61337
CPP,Parallel,false,7000000,79188
CPP,Single,true,6000000,51811
CPP,Single,false,6000000,52706
CPP,Parallel,false,6000000,80013
CPP,Single,true,5000000,44771
CPP,Single,false,5000000,44458
CPP,Parallel,false,5000000,79014
