baseline,language,taskset,execution,platform,seq_rand,nrow,time
BsonJava,Java,false,Total,Single,Sequential,3000000,96498
BsonJava,Java,true,Total,Single,Sequential,3000000,161488
BsonJava,Java,false,Total,Parallel,Sequential,3000000,28509
BsonJava,Java,false,Total,Single,Random,3000000,525674
BsonJava,Java,true,Total,Single,Random,3000000,581788
BsonJava,Java,false,Total,Parallel,Random,3000000,71992
BsonJava,Java,false,IO,Single,Sequential,2000000,7020
BsonJava,Java,true,IO,Single,Sequential,2000000,6752
BsonJava,Java,false,IO,Parallel,Sequential,2000000,16967
BsonJava,Java,false,IO,Single,Random,2000000,284123
BsonJava,Java,true,IO,Single,Random,2000000,280403
BsonJava,Java,false,IO,Parallel,Random,2000000,45545
BsonJava,Java,false,Total,Single,Sequential,2000000,67743
BsonJava,Java,true,Total,Single,Sequential,2000000,105472
BsonJava,Java,false,Total,Parallel,Sequential,2000000,25861
BsonJava,Java,false,Total,Single,Random,2000000,357134
BsonJava,Java,true,Total,Single,Random,2000000,387310
BsonJava,Java,false,Total,Parallel,Random,2000000,53817
BsonJava,Java,false,IO,Single,Sequential,1000000,4390
BsonJava,Java,true,IO,Single,Sequential,1000000,4687
BsonJava,Java,false,IO,Parallel,Sequential,1000000,17672
BsonJava,Java,false,IO,Single,Random,1000000,143489
BsonJava,Java,true,IO,Single,Random,1000000,141834
BsonJava,Java,false,IO,Parallel,Random,1000000,32290
BsonJava,Java,false,Total,Single,Sequential,1000000,36124
BsonJava,Java,true,Total,Single,Sequential,1000000,55439
BsonJava,Java,false,Total,Parallel,Sequential,1000000,22657
BsonJava,Java,false,Total,Single,Random,1000000,183707
BsonJava,Java,true,Total,Single,Random,1000000,197798
BsonJava,Java,false,Total,Parallel,Random,1000000,36533
ProtoBufJava,Java,false,IO,Single,Sequential,10000000,9580
ProtoBufJava,Java,true,IO,Single,Sequential,10000000,9106
ProtoBufJava,Java,false,IO,Parallel,Sequential,10000000,16914
ProtoBufJava,Java,false,IO,Single,Random,10000000,1195085
ProtoBufJava,Java,true,IO,Single,Random,10000000,1186135
