baseline,language,taskset,execution,platform,seq_rand,nrow,time
JsonRust,Rust,true,IO,Single,Sequential,5000000,58256
JsonRust,Rust,false,IO,Parallel,Sequential,5000000,50162
JsonRust,Rust,false,Total,Single,Sequential,5000000,212855
JsonRust,Rust,true,Total,Single,Sequential,5000000,195557
JsonRust,Rust,false,Total,Parallel,Sequential,5000000,70284
JsonRust,Rust,false,IO,Single,Sequential,4000000,46942
JsonRust,Rust,true,IO,Single,Sequential,4000000,46943
JsonRust,Rust,false,IO,Parallel,Sequential,4000000,40600
JsonRust,Rust,false,Total,Single,Sequential,4000000,163186
JsonRust,Rust,true,Total,Single,Sequential,4000000,157854
